name,question,response
Wordscape,"Alexa, open Wordscape",<Audio only response>
Wordscape,help,"For Help, please visit the help pages on the Amazon web site."
Wordscape,stop,
Wordscape,quit,
The Button Masher Game,"Alexa, open The Button Masher Game",<Short audio>
The Button Masher Game,help,Please tell me how many buttons you'd like to use.
The Button Masher Game,stop,"See ya later, alligator"
The Button Masher Game,quit,
Boston Red Sox Baseball Trivia Unauthorized,"Alexa, open Boston Red Sox Baseball Trivia Unauthorized","I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer. Let's begin. Question 1. Which Boston player hit an 8th-inning pinch hit home run in Game 6 of the 1975 World Series to tie the game against Cincinnati?: 1. Elston Howard. 2. Bob Montgomery. 3. Carlton Fisk. 4. Bernie Carbo."
Boston Red Sox Baseball Trivia Unauthorized,help,"I will ask you 5 multiple choice questions. Respond with the number of the answer. For example, say one, two, three, or four. To start a new game at any time, say, start game. To repeat the last question, say, repeat. Would you like to keep playing?"
Boston Red Sox Baseball Trivia Unauthorized,stop,Good bye!
Boston Red Sox Baseball Trivia Unauthorized,quit,
My Dog Rover,"Alexa, open My Dog Rover","Ok, Here's NASA Mars"
My Dog Rover,help,"Welcome to NASA Mars. You can ask me questions about Mars like, how big is Mars? Or, give me a curiosity rover update."
My Dog Rover,stop,
My Dog Rover,quit,
Akinator Safari,"Alexa, open Akinator Safari","Welcome back! I can read your mind. Think of a character, I will try to guess it, are you ready?"
Akinator Safari,help,"I will try to guess who you are thinking of one more time, say yes to let me try, or no to quit. I can read your mind. Think of a character, I will try to guess it, are you ready?"
Akinator Safari,stop,"Thanks for playing. If you had fun, please leave a five-star review in the Alexa store."
Akinator Safari,quit,
FanDuel: Pick 6,"Alexa, open FanDuel: Pick 6","Hmm, I'm not sure."
FanDuel: Pick 6,help,"For Help, please visit the help pages on the Amazon web site."
FanDuel: Pick 6,stop,
FanDuel: Pick 6,quit,
Animal Farm P.I.,"Alexa, open Animal Farm P.I.","Welcome back to the farm! When you are ready to begin the animal farm investigation, say begin."
Animal Farm P.I.,help,You repeat the current location by saying repeat. End the game by saying end game or restart by saying restart.
Animal Farm P.I.,stop,Thanks for playing!
Animal Farm P.I.,quit,
Tell me a Joke,"Alexa, open Tell me a Joke","Actually, my friend Jimmy Fallon wants to tell a joke, let's give him a shot."
Tell me a Joke,help,"For Help, please visit the help pages on the Amazon web site."
Tell me a Joke,stop,
Tell me a Joke,quit,
Naughty Or Nice Quiz,"Alexa, open Naughty Or Nice Quiz",Welcome to the Naughty or Nice Quiz! Are you ready to find out if you've been good or bad this year?
Naughty Or Nice Quiz,help,I will ask you 6 multiple choice questions. Respond with one of the two answers provided for each question. If you would like to hear the question again say repeat. Would you like to start playing?
Naughty Or Nice Quiz,stop,"Okay, just come back when you're ready to find out if you're on Santa's Naughty or Nice list."
Naughty Or Nice Quiz,quit,
Musical Statues,"Alexa, open Musical Statues","Sorry, Iâ€™m not sure about that."
Musical Statues,help,"For Help, please visit the help pages on the Amazon web site."
Musical Statues,stop,
Musical Statues,quit,
How Kind Am I,"Alexa, open How Kind Am I",You have wikiHow enabled. Do you want to open it?
How Kind Am I,Yes,Hi! Ask me how to do anything.
How Kind Am I,help,"Hi! You can ask me how to do anything. For example try asking, ""how do I make french toast without milk?"""
How Kind Am I,stop,"Thanks for using wikihow. You can always ask another question later by saying, open wikihow"
How Kind Am I,quit,
Foot Soldier,"Alexa, open Foot Soldier",<Audio only response>
Foot Soldier,help,"For Help, please visit the help pages on the Amazon web site."
Foot Soldier,stop,
Foot Soldier,quit,
Death Calculator,"Alexa, open Death Calculator","Hello, I am going to begin by asking you a few questions about yourself, to calculate how many years you have left to live. Please try to answer your questions with numbers, to help with my calculation. Tell me to begin when you are ready."
Death Calculator,help,"I'm going to ask you some questions, to be able to estimate how long you have to live. So just tell me when you're ready, to begin."
Death Calculator,stop,Stopped
Death Calculator,quit,
The Animal Sound Game,"Alexa, open The Animal Sound Game","hey there, what animal sound would you like to hear?"
The Animal Sound Game,help,"Ask me for an animal noise, try sheep, cow or lion to get started, or just say random."
The Animal Sound Game,stop,Okey dokey
The Animal Sound Game,quit,
Either Or,"Alexa, open Either Or",<Audio only response>
Either Or,help,"For Help, please visit the help pages on the Amazon web site."
Either Or,stop,
Either Or,quit,
Joke of the Day,"Alexa, open Joke of the Day",Here's your joke of the day: What did the fish drive? A tank.
Joke of the Day,help,"For Help, please visit the help pages on the Amazon web site."
Joke of the Day,stop,
Joke of the Day,quit,
News Crazy,"Alexa, open News Crazy",<Audio only response>
News Crazy,help,"For Help, please visit the help pages on the Amazon web site."
News Crazy,stop,
News Crazy,quit,
Game Creator,"Alexa, open Game Creator",Welcome! Would you like to play a game or create a game?
Game Creator,help,"With Game Creator, you can play simple adventure games created by other echo users. Or you can create games yourself, share them with friends and family, and have other people play them. To get started, say Play Game. or Create Game."
Game Creator,stop,Thank you for playing!
Game Creator,quit,
World Empire,"Alexa, open World Empire","Hmm, I found a few skills that might help."
World Empire,help,"For Help, please visit the help pages on the Amazon web site."
World Empire,stop,
World Empire,quit,
Timeless Adventure,"Alexa, open Timeless Adventure",<Short audio>
Timeless Adventure,help,"In timeless Adventure, you wander through the game choosing options prompted at each scene. But some actions are available without prompting. Try using action commands on things you find, like ""look at, take, move, open, or drink"". For example, you can say ""move rock"" or ""drink water"". At any time you can issue the following commands. To see what your carrying, say ""Inventory"". To hear your options again, say ""repeat options."" To hear the entire scene again, say ""repeat scene."" To hear more verbose descriptions say ""verbose descriptions. To hear briefer descriptions say ""brief descriptions"". To get hints say ""hint"". In order to revisit the previous scene, say ""go back."" To start the game over, say ""start again."" To hear these commands again, say ""help"", or go to Timeless Adventure on the Alexa store to see a full list.Now, what would you like to do?"
Timeless Adventure,stop,Thank you for playing Timeless Adventure.Goodbye.
Timeless Adventure,quit,
Insult Sword Fighting,"Alexa, open Insult Sword Fighting",Insult Sword Fighting contains mature content that may not be suitable for all ages
Insult Sword Fighting,help,"For Help, please visit the help pages on the Amazon web site."
Insult Sword Fighting,stop,
Insult Sword Fighting,quit,
Risky Rollers,"Alexa, open Risky Rollers",<Audio only response>
Risky Rollers,help,"For Help, please visit the help pages on the Amazon web site."
Risky Rollers,stop,
Risky Rollers,quit,
The Valley Of the Ivory Dragon,"Alexa, open The Valley Of the Ivory Dragon","Hmm, I don't know that."
The Valley Of the Ivory Dragon,help,"For Help, please visit the help pages on the Amazon web site."
